booking_id,passenger_id,flight_id,booking_date,seat_class,booking_status,ticket_price,tax,discount,final_amount,payment_status
BK01350,PS00811,FL0095,2026-05-02T03:52:00.000+05:30,ECONOMY,CONFIRMED,6540,1177.2,2000,5717.2,PAID
BK01351,PS00718,FL0063,2026-05-14T23:44:00.000+05:30,BUSINESS,CONFIRMED,22650,4077.0,2000,24727.0,PAID
BK01352,PS00439,FL0166,2026-05-17T19:03:00.000+05:30,BUSINESS,PENDING,14937,2688.66,500,17125.66,PAID
BK01353,PS00124,FL0020,2026-06-07T17:18:00.000+05:30,BUSINESS,CONFIRMED,12856,2314.08,1500,13670.08,PAID
BK01354,PS00926,FL0084,2026-06-25T23:01:00.000+05:30,BUSINESS,CONFIRMED,24427,4396.86,1000,27823.86,PAID
BK01355,PS00294,FL0126,2026-04-26T21:39:00.000+05:30,ECONOMY,CONFIRMED,6487,1167.66,1000,6654.66,PAID
BK01356,PS00387,FL0018,2026-05-08T15:36:00.000+05:30,ECONOMY,CONFIRMED,7134,1284.12,2000,6418.12,PAID
BK01357,PS00440,FL0173,2026-07-26T09:11:00.000+05:30,ECONOMY,PENDING,7936,1428.48,2000,7364.48,PAID
BK01358,PS00408,FL0011,2026-07-07T00:09:00.000+05:30,ECONOMY,CONFIRMED,5636,1014.48,1500,5150.48,PAID
BK01359,PS00299,FL0129,2026-04-17T13:09:00.000+05:30,ECONOMY,CONFIRMED,7568,1362.24,500,8430.24,PAID
BK01360,PS00319,FL0046,2026-07-27T20:49:00.000+05:30,PREMIUM ECONOMY,CONFIRMED,8050,1449.0,500,8999.0,PAID
BK01361,PS00988,FL0056,2026-08-09T11:12:00.000+05:30,ECONOMY,CONFIRMED,5033,905.94,500,5438.94,PAID
BK01362,PS00455,FL0039,2026-06-06T01:47:00.000+05:30,ECONOMY,CONFIRMED,3635,654.3,1500,2789.3,PAID
BK01363,PS00276,FL0006,2026-06-30T17:54:00.000+05:30,ECONOMY,CONFIRMED,7509,1351.62,1000,7860.62,PAID
BK01364,PS00705,FL0065,2026-08-06T03:33:00.000+05:30,BUSINESS,CONFIRMED,20992,3778.56,500,24270.56,PAID
BK01365,PS00250,FL0098,2026-07-04T19:28:00.000+05:30,ECONOMY,CONFIRMED,5990,1078.2,1000,6068.2,PENDING
BK01366,PS00673,FL0003,2026-06-10T09:26:00.000+05:30,ECONOMY,CANCELLED,4352,783.36,2000,3135.36,PAID
BK01367,PS00384,FL0158,2026-07-20T23:39:00.000+05:30,ECONOMY,PENDING,5259,946.62,1000,5205.62,PAID
BK01368,PS00700,FL0157,2026-04-25T00:55:00.000+05:30,FIRST,CONFIRMED,26268,4728.24,0,30996.24,PAID
BK01369,PS00860,FL0192,2026-05-25T12:51:00.000+05:30,ECONOMY,CONFIRMED,7283,1310.94,500,8093.94,PAID
BK01370,PS00698,FL0029,2026-05-07T09:42:00.000+05:30,ECONOMY,CONFIRMED,5860,1054.8,500,6414.8,PAID
BK01371,PS00571,FL0164,2026-05-04T01:16:00.000+05:30,ECONOMY,CONFIRMED,5273,949.14,2000,4222.14,PAID
BK01372,PS00924,FL0104,2026-05-14T13:10:00.000+05:30,ECONOMY,CONFIRMED,4599,827.82,500,4926.82,PENDING
BK01373,PS00895,FL0066,2026-06-10T05:19:00.000+05:30,ECONOMY,CONFIRMED,5477,985.86,500,5962.86,PAID
BK01374,PS00201,FL0188,2026-05-11T03:01:00.000+05:30,ECONOMY,CONFIRMED,4789,862.02,2000,3651.02,PAID
BK01375,PS00831,FL0168,2026-06-07T15:47:00.000+05:30,BUSINESS,CONFIRMED,22314,4016.52,1000,25330.52,PAID
BK01376,PS00188,FL0175,2026-05-27T20:18:00.000+05:30,ECONOMY,PENDING,4812,866.16,0,5678.16,REFUNDED
BK01377,PS00630,FL0177,2026-07-30T07:12:00.000+05:30,ECONOMY,CONFIRMED,3840,691.2,2000,2531.2,PAID
BK01378,PS00214,FL0091,2026-06-25T21:07:00.000+05:30,ECONOMY,PENDING,4382,788.76,0,5170.76,PAID
BK01379,PS00612,FL0085,2026-06-29T06:23:00.000+05:30,ECONOMY,PENDING,3893,700.74,2000,2593.74,PAID
BK01380,PS00817,FL0157,2026-05-04T00:55:00.000+05:30,PREMIUM ECONOMY,CONFIRMED,10043,1807.74,1000,10850.74,PAID
BK01381,PS00204,FL0159,2026-05-06T00:44:00.000+05:30,ECONOMY,CONFIRMED,4249,764.82,0,5013.82,PAID
BK01382,PS00235,FL0171,2026-05-04T15:42:00.000+05:30,BUSINESS,CONFIRMED,16376,2947.68,500,18823.68,PAID
BK01383,PS00955,FL0163,2026-08-02T08:18:00.000+05:30,ECONOMY,CONFIRMED,3945,710.1,0,4655.1,PAID
BK01384,PS00565,FL0180,2026-06-20T01:16:00.000+05:30,ECONOMY,CONFIRMED,4996,899.28,500,5395.28,REFUNDED
BK01385,PS00740,FL0148,2026-07-07T19:51:00.000+05:30,BUSINESS,CONFIRMED,22692,4084.56,0,26776.56,PAID
BK01386,PS00838,FL0079,2026-05-02T02:26:00.000+05:30,ECONOMY,CONFIRMED,5293,952.74,2000,4245.74,PAID
BK01387,PS00349,FL0073,2026-04-14T20:34:00.000+05:30,ECONOMY,CONFIRMED,5329,959.22,2000,4288.22,PAID
BK01388,PS00052,FL0140,2026-05-16T23:49:00.000+05:30,BUSINESS,PENDING,24606,4429.08,0,29035.08,REFUNDED
BK01389,PS00656,FL0157,2026-04-15T00:55:00.000+05:30,ECONOMY,CONFIRMED,3585,645.3,1000,3230.3,PAID
BK01390,PS00591,FL0191,2026-05-08T00:54:00.000+05:30,PREMIUM ECONOMY,CONFIRMED,10178,1832.04,2000,10010.04,PENDING
BK01391,PS00751,FL0060,2026-05-10T10:13:00.000+05:30,PREMIUM ECONOMY,CONFIRMED,8731,1571.58,1000,9302.58,PAID
BK01392,PS00019,FL0036,2026-08-15T16:28:00.000+05:30,ECONOMY,CONFIRMED,4100,738.0,2000,2838.0,PAID
BK01393,PS00174,FL0014,2026-05-07T13:07:00.000+05:30,ECONOMY,CONFIRMED,4092,736.56,0,4828.56,PAID
BK01394,PS00718,FL0156,2026-07-25T04:18:00.000+05:30,PREMIUM ECONOMY,CONFIRMED,10589,1906.02,1000,11495.02,PAID
BK01395,PS00651,FL0186,2026-07-01T08:30:00.000+05:30,ECONOMY,CONFIRMED,7562,1361.16,500,8423.16,PAID
BK01396,PS00450,FL0143,2026-06-03T16:54:00.000+05:30,FIRST,CONFIRMED,31138,5604.84,0,36742.84,REFUNDED
BK01397,PS00381,FL0014,2026-05-26T13:07:00.000+05:30,ECONOMY,PENDING,3666,659.88,1000,3325.88,PAID
BK01398,PS00496,FL0040,2026-08-12T17:55:00.000+05:30,BUSINESS,CONFIRMED,24806,4465.08,1500,27771.08,PAID
BK01399,PS00105,FL0106,2026-07-27T09:14:00.000+05:30,ECONOMY,CONFIRMED,5625,1012.5,500,6137.5,PAID
BK01400,PS00520,FL0176,2026-06-23T02:41:00.000+05:30,ECONOMY,CONFIRMED,4762,857.16,500,5119.16,PAID
BK01401,PS00187,FL0032,2026-08-08T00:14:00.000+05:30,ECONOMY,CONFIRMED,3075,553.5,1000,2628.5,PENDING
BK01402,PS01000,FL0130,2026-06-10T16:26:00.000+05:30,BUSINESS,PENDING,17513,3152.34,2000,18665.34,PAID
BK01403,PS00187,FL0200,2026-07-10T07:44:00.000+05:30,ECONOMY,CONFIRMED,4629,833.22,1500,3962.22,PENDING
BK01404,PS00615,FL0036,2026-07-08T16:28:00.000+05:30,BUSINESS,CONFIRMED,18874,3397.32,0,22271.32,PAID
BK01405,PS00063,FL0114,2026-08-03T15:23:00.000+05:30,ECONOMY,CONFIRMED,5425,976.5,0,6401.5,PAID
BK01406,PS00511,FL0168,2026-04-12T15:47:00.000+05:30,BUSINESS,PENDING,16592,2986.56,2000,17578.56,PAID
BK01407,PS00386,FL0068,2026-06-14T15:44:00.000+05:30,ECONOMY,CONFIRMED,4586,825.48,2000,3411.48,PAID
BK01408,PS00079,FL0025,2026-07-26T17:16:00.000+05:30,PREMIUM ECONOMY,CONFIRMED,11946,2150.28,2000,12096.28,PAID
BK01409,PS00225,FL0008,2026-07-24T07:56:00.000+05:30,ECONOMY,CONFIRMED,4081,734.58,1500,3315.58,PAID
BK01410,PS00425,FL0034,2026-08-10T15:35:00.000+05:30,BUSINESS,CONFIRMED,19917,3585.06,1000,22502.06,PAID
BK01411,PS00241,FL0139,2026-08-11T12:04:00.000+05:30,ECONOMY,CONFIRMED,6850,1233.0,2000,6083.0,PAID
BK01412,PS00015,FL0122,2026-04-23T06:56:00.000+05:30,ECONOMY,CONFIRMED,4024,724.32,0,4748.32,PAID
BK01413,PS00460,FL0143,2026-05-01T16:54:00.000+05:30,ECONOMY,CONFIRMED,6108,1099.44,1000,6207.44,PAID
BK01414,PS00458,FL0079,2026-08-15T02:26:00.000+05:30,ECONOMY,CONFIRMED,7476,1345.68,2000,6821.68,PAID
BK01415,PS00421,FL0086,2026-05-17T13:16:00.000+05:30,ECONOMY,CONFIRMED,7522,1353.96,500,8375.96,PAID
BK01416,PS00108,FL0058,2026-04-11T08:10:00.000+05:30,BUSINESS,CANCELLED,21345,3842.1,2000,23187.1,PENDING
BK01417,PS00381,FL0054,2026-05-25T10:45:00.000+05:30,ECONOMY,CONFIRMED,3205,576.9,0,3781.9,PAID
BK01418,PS00457,FL0041,2026-07-12T01:48:00.000+05:30,ECONOMY,CONFIRMED,6267,1128.06,1500,5895.06,PAID
BK01419,PS00371,FL0109,2026-07-26T05:41:00.000+05:30,ECONOMY,CONFIRMED,7616,1370.88,0,8986.88,PAID
BK01420,PS00541,FL0066,2026-07-20T05:19:00.000+05:30,ECONOMY,CONFIRMED,3011,541.98,500,3052.98,PAID
BK01421,PS00879,FL0068,2026-06-03T15:44:00.000+05:30,ECONOMY,CONFIRMED,7476,1345.68,1500,7321.68,PAID
BK01422,PS00141,FL0095,2026-07-04T03:52:00.000+05:30,ECONOMY,CONFIRMED,5392,970.56,1000,5362.56,PAID
BK01423,PS00020,FL0143,2026-06-11T16:54:00.000+05:30,ECONOMY,CANCELLED,7081,1274.58,1000,7355.58,PENDING
BK01424,PS00957,FL0193,2026-05-22T01:05:00.000+05:30,ECONOMY,CONFIRMED,4833,869.94,1000,4702.94,REFUNDED
BK01425,PS00601,FL0160,2026-04-27T03:28:00.000+05:30,ECONOMY,CONFIRMED,3647,656.46,1500,2803.46,PAID
BK01426,PS00955,FL0195,2026-07-21T21:13:00.000+05:30,ECONOMY,CONFIRMED,4936,888.48,2000,3824.48,PAID
BK01427,PS00245,FL0039,2026-06-22T01:47:00.000+05:30,ECONOMY,CONFIRMED,5329,959.22,2000,4288.22,PAID
BK01428,PS00686,FL0084,2026-06-24T23:01:00.000+05:30,ECONOMY,CONFIRMED,7974,1435.32,2000,7409.32,PAID
BK01429,PS00952,FL0148,2026-08-12T19:51:00.000+05:30,ECONOMY,CONFIRMED,5969,1074.42,500,6543.42,PAID
BK01430,PS00227,FL0187,2026-04-10T10:08:00.000+05:30,ECONOMY,PENDING,5300,954.0,0,6254.0,PAID
BK01431,PS01000,FL0123,2026-08-17T22:32:00.000+05:30,ECONOMY,CONFIRMED,5554,999.72,1500,5053.72,PAID
BK01432,PS00205,FL0150,2026-08-02T01:07:00.000+05:30,ECONOMY,CONFIRMED,7317,1317.06,0,8634.06,PAID
BK01433,PS00747,FL0043,2026-07-20T12:42:00.000+05:30,ECONOMY,CONFIRMED,6014,1082.52,1500,5596.52,PAID
BK01434,PS00820,FL0059,2026-07-23T04:58:00.000+05:30,ECONOMY,CONFIRMED,4916,884.88,1500,4300.88,PAID
BK01435,PS00813,FL0038,2026-06-08T08:19:00.000+05:30,ECONOMY,CONFIRMED,6358,1144.44,0,7502.44,PAID
BK01436,PS00595,FL0112,2026-05-27T02:49:00.000+05:30,ECONOMY,CONFIRMED,7748,1394.64,2000,7142.64,PENDING
BK01437,PS00516,FL0063,2026-05-12T23:44:00.000+05:30,PREMIUM ECONOMY,CONFIRMED,11687,2103.66,2000,11790.66,PAID
BK01438,PS00624,FL0080,2026-07-22T23:54:00.000+05:30,ECONOMY,CONFIRMED,6858,1234.44,500,7592.44,PENDING
BK01439,PS00888,FL0160,2026-04-27T03:28:00.000+05:30,BUSINESS,CONFIRMED,14932,2687.76,2000,15619.76,PAID
BK01440,PS00876,FL0185,2026-04-29T12:51:00.000+05:30,BUSINESS,CONFIRMED,20141,3625.38,1000,22766.38,PAID
BK01441,PS00327,FL0111,2026-07-21T07:32:00.000+05:30,ECONOMY,CONFIRMED,6638,1194.84,1000,6832.84,PAID
BK01442,PS00189,FL0143,2026-07-04T16:54:00.000+05:30,ECONOMY,CONFIRMED,6278,1130.04,2000,5408.04,PAID
BK01443,PS00192,FL0111,2026-05-31T07:32:00.000+05:30,ECONOMY,CONFIRMED,3504,630.72,500,3634.72,PAID
BK01444,PS00365,FL0095,2026-08-01T03:52:00.000+05:30,ECONOMY,CONFIRMED,6557,1180.26,1000,6737.26,PAID
BK01445,PS00286,FL0196,2026-05-31T00:36:00.000+05:30,ECONOMY,CONFIRMED,3418,615.24,1000,3033.24,PAID
BK01446,PS00112,FL0058,2026-04-26T08:10:00.000+05:30,PREMIUM ECONOMY,PENDING,11682,2102.76,1500,12284.76,PAID
BK01447,PS00357,FL0123,2026-05-28T22:32:00.000+05:30,ECONOMY,CONFIRMED,6373,1147.14,2000,5520.14,PAID
BK01448,PS00806,FL0081,2026-06-19T20:53:00.000+05:30,ECONOMY,CONFIRMED,4744,853.92,0,5597.92,PAID
BK01449,PS00632,FL0046,2026-07-16T20:49:00.000+05:30,BUSINESS,CONFIRMED,22150,3987.0,500,25637.0,PAID
BK01450,PS00719,FL0119,2026-05-09T23:00:00.000+05:30,FIRST,CONFIRMED,26789,4822.02,500,31111.02,PAID
BK01451,PS00702,FL0053,2026-07-21T05:02:00.000+05:30,ECONOMY,CONFIRMED,5063,911.34,1000,4974.34,PAID
BK01452,PS00775,FL0070,2026-07-30T01:52:00.000+05:30,ECONOMY,CONFIRMED,5053,909.54,0,5962.54,PAID
BK01453,PS00258,FL0030,2026-05-14T04:05:00.000+05:30,BUSINESS,CONFIRMED,24803,4464.54,1000,28267.54,PAID
BK01454,PS00996,FL0034,2026-07-03T15:35:00.000+05:30,ECONOMY,CONFIRMED,5828,1049.04,0,6877.04,PAID
BK01455,PS00131,FL0107,2026-08-09T02:22:00.000+05:30,PREMIUM ECONOMY,CONFIRMED,10873,1957.14,1000,11830.14,PAID
BK01456,PS00763,FL0103,2026-06-28T09:18:00.000+05:30,BUSINESS,CONFIRMED,12477,2245.86,1500,13222.86,PAID
BK01457,PS00050,FL0128,2026-07-02T00:01:00.000+05:30,ECONOMY,CONFIRMED,3876,697.68,0,4573.68,REFUNDED
BK01458,PS00465,FL0074,2026-08-15T06:02:00.000+05:30,BUSINESS,CONFIRMED,19625,3532.5,0,23157.5,PENDING
BK01459,PS00129,FL0156,2026-08-15T04:18:00.000+05:30,ECONOMY,CONFIRMED,7202,1296.36,1500,6998.36,PENDING
BK01460,PS00533,FL0195,2026-07-20T21:13:00.000+05:30,FIRST,CONFIRMED,38067,6852.06,500,44419.06,PAID
BK01461,PS00648,FL0098,2026-07-25T19:28:00.000+05:30,ECONOMY,CONFIRMED,6419,1155.42,1000,6574.42,PENDING
BK01462,PS00475,FL0016,2026-06-16T06:12:00.000+05:30,PREMIUM ECONOMY,PENDING,8752,1575.36,500,9827.36,PAID
BK01463,PS00370,FL0122,2026-04-13T06:56:00.000+05:30,ECONOMY,CONFIRMED,3129,563.22,1500,2192.22,PAID
BK01464,PS00845,FL0146,2026-06-03T07:42:00.000+05:30,PREMIUM ECONOMY,CONFIRMED,9069,1632.42,2000,8701.42,PAID
BK01465,PS00250,FL0009,2026-07-25T01:29:00.000+05:30,ECONOMY,PENDING,5479,986.22,2000,4465.22,PAID
BK01466,PS00328,FL0130,2026-06-01T16:26:00.000+05:30,PREMIUM ECONOMY,PENDING,10752,1935.36,2000,10687.36,PENDING
BK01467,PS00311,FL0154,2026-07-07T18:41:00.000+05:30,ECONOMY,CANCELLED,6292,1132.56,1000,6424.56,PENDING
BK01468,PS00437,FL0193,2026-07-18T01:05:00.000+05:30,PREMIUM ECONOMY,CONFIRMED,11494,2068.92,2000,11562.92,PAID
BK01469,PS00837,FL0033,2026-08-01T08:26:00.000+05:30,ECONOMY,CONFIRMED,7934,1428.12,0,9362.12,PAID
BK01470,PS00070,FL0096,2026-06-26T20:50:00.000+05:30,BUSINESS,CONFIRMED,20279,3650.22,2000,21929.22,PAID
BK01471,PS00949,FL0200,2026-05-15T07:44:00.000+05:30,PREMIUM ECONOMY,CONFIRMED,11733,2111.94,500,13344.94,PAID
BK01472,PS00898,FL0009,2026-04-16T01:29:00.000+05:30,ECONOMY,CONFIRMED,4843,871.74,500,5214.74,PAID
BK01473,PS00654,FL0144,2026-07-15T23:06:00.000+05:30,BUSINESS,CONFIRMED,24067,4332.06,500,27899.06,PAID
BK01474,PS00797,FL0139,2026-08-17T12:04:00.000+05:30,ECONOMY,CONFIRMED,3452,621.36,0,4073.36,PAID
BK01475,PS00661,FL0035,2026-07-09T03:33:00.000+05:30,FIRST,CONFIRMED,36415,6554.7,2000,40969.7,PAID
BK01476,PS00231,FL0188,2026-05-20T03:01:00.000+05:30,ECONOMY,CONFIRMED,4381,788.58,500,4669.58,PAID
BK01477,PS00360,FL0183,2026-07-24T22:19:00.000+05:30,BUSINESS,CONFIRMED,13232,2381.76,500,15113.76,PENDING
BK01478,PS00508,FL0090,2026-05-30T21:05:00.000+05:30,ECONOMY,CONFIRMED,6856,1234.08,0,8090.08,PAID
BK01479,PS00566,FL0082,2026-06-28T23:43:00.000+05:30,ECONOMY,CONFIRMED,5767,1038.06,2000,4805.06,PAID
BK01480,PS00030,FL0094,2026-07-03T06:12:00.000+05:30,ECONOMY,CONFIRMED,3636,654.48,500,3790.48,PAID
BK01481,PS00046,FL0008,2026-06-16T07:56:00.000+05:30,ECONOMY,CONFIRMED,3412,614.16,2000,2026.16,PAID
BK01482,PS00612,FL0072,2026-05-28T10:20:00.000+05:30,ECONOMY,PENDING,7215,1298.7,0,8513.7,PAID
BK01483,PS00294,FL0069,2026-07-08T23:07:00.000+05:30,ECONOMY,CONFIRMED,5404,972.72,2000,4376.72,PAID
BK01484,PS00111,FL0013,2026-05-13T01:09:00.000+05:30,BUSINESS,CONFIRMED,13419,2415.42,0,15834.42,PAID
BK01485,PS00585,FL0190,2026-05-11T12:08:00.000+05:30,ECONOMY,CONFIRMED,7497,1349.46,0,8846.46,PAID
BK01486,PS00860,FL0074,2026-06-30T06:02:00.000+05:30,BUSINESS,PENDING,20746,3734.28,1000,23480.28,PAID
BK01487,PS00599,FL0004,2026-05-11T03:45:00.000+05:30,BUSINESS,CONFIRMED,15846,2852.28,1000,17698.28,PAID
BK01488,PS00481,FL0132,2026-04-25T20:02:00.000+05:30,ECONOMY,CONFIRMED,3576,643.68,0,4219.68,PAID
BK01489,PS00338,FL0056,2026-08-12T11:12:00.000+05:30,ECONOMY,CONFIRMED,7524,1354.32,1500,7378.32,PENDING
BK01490,PS00282,FL0186,2026-05-06T08:30:00.000+05:30,BUSINESS,CONFIRMED,23090,4156.2,500,26746.2,PAID
BK01491,PS00565,FL0154,2026-04-19T18:41:00.000+05:30,ECONOMY,CONFIRMED,3592,646.56,2000,2238.56,PAID
BK01492,PS00610,FL0036,2026-07-21T16:28:00.000+05:30,ECONOMY,CANCELLED,4517,813.06,0,5330.06,PAID
BK01493,PS00318,FL0166,2026-05-02T19:03:00.000+05:30,ECONOMY,CONFIRMED,7296,1313.28,500,8109.28,PAID
BK01494,PS00742,FL0187,2026-06-10T10:08:00.000+05:30,ECONOMY,CANCELLED,3736,672.48,1500,2908.48,PAID
BK01495,PS00398,FL0177,2026-07-01T07:12:00.000+05:30,BUSINESS,CONFIRMED,18139,3265.02,1000,20404.02,PAID
BK01496,PS00850,FL0051,2026-04-29T00:24:00.000+05:30,ECONOMY,CONFIRMED,4466,803.88,1000,4269.88,PAID
BK01497,PS00418,FL0109,2026-05-18T05:41:00.000+05:30,ECONOMY,CONFIRMED,4044,727.92,1500,3271.92,PAID
BK01498,PS00633,FL0090,2026-05-12T21:05:00.000+05:30,ECONOMY,CONFIRMED,4201,756.18,2000,2957.18,PAID
BK01499,PS00083,FL0194,2026-06-13T06:24:00.000+05:30,PREMIUM ECONOMY,CONFIRMED,10577,1903.86,2000,10480.86,PENDING
BK01500,PS00362,FL0136,2026-07-12T00:00:00.000+05:30,ECONOMY,CONFIRMED,7168,1290.24,0,8458.24,PAID
BK01501,PS00804,FL0037,2026-05-23T18:43:00.000+05:30,ECONOMY,CANCELLED,3555,639.9,0,4194.9,PAID
BK01502,PS00173,FL0123,2026-07-08T22:32:00.000+05:30,ECONOMY,CONFIRMED,5086,915.48,500,5501.48,PAID
BK01503,PS00418,FL0094,2026-05-14T06:12:00.000+05:30,ECONOMY,CONFIRMED,7778,1400.04,1000,8178.04,PAID
BK01504,PS00310,FL0192,2026-05-15T12:51:00.000+05:30,ECONOMY,CONFIRMED,6196,1115.28,0,7311.28,PAID
BK01505,PS00187,FL0084,2026-07-12T23:01:00.000+05:30,ECONOMY,CONFIRMED,3284,591.12,1000,2875.12,PAID
BK01506,PS00078,FL0123,2026-06-20T22:32:00.000+05:30,ECONOMY,CONFIRMED,6094,1096.92,500,6690.92,PAID
BK01507,PS00022,FL0127,2026-07-14T01:50:00.000+05:30,ECONOMY,CONFIRMED,5563,1001.34,2000,4564.34,PAID
BK01508,PS00295,FL0014,2026-06-06T13:07:00.000+05:30,BUSINESS,CONFIRMED,13286,2391.48,1000,14677.48,PAID
BK01509,PS00787,FL0094,2026-08-12T06:12:00.000+05:30,ECONOMY,CONFIRMED,5426,976.68,500,5902.68,PAID
BK01510,PS00269,FL0077,2026-06-11T02:30:00.000+05:30,ECONOMY,CONFIRMED,7243,1303.74,1000,7546.74,PAID
BK01511,PS00735,FL0115,2026-05-31T21:48:00.000+05:30,PREMIUM ECONOMY,CONFIRMED,10072,1812.96,500,11384.96,PAID
BK01512,PS00688,FL0121,2026-06-18T05:51:00.000+05:30,ECONOMY,CONFIRMED,7073,1273.14,500,7846.14,PAID
BK01513,PS00593,FL0003,2026-08-08T09:26:00.000+05:30,ECONOMY,CONFIRMED,6275,1129.5,1000,6404.5,PAID
BK01514,PS00095,FL0143,2026-07-30T16:54:00.000+05:30,BUSINESS,CONFIRMED,12550,2259.0,0,14809.0,PAID
BK01515,PS00772,FL0184,2026-08-01T09:58:00.000+05:30,ECONOMY,PENDING,6919,1245.42,0,8164.42,PAID
BK01516,PS00536,FL0161,2026-06-03T20:10:00.000+05:30,ECONOMY,CONFIRMED,6480,1166.4,1000,6646.4,PAID
BK01517,PS00860,FL0041,2026-06-29T01:48:00.000+05:30,ECONOMY,CONFIRMED,4926,886.68,1000,4812.68,PAID
BK01518,PS00247,FL0129,2026-07-17T13:09:00.000+05:30,ECONOMY,CONFIRMED,4300,774.0,1000,4074.0,PAID
BK01519,PS00122,FL0077,2026-06-11T02:30:00.000+05:30,ECONOMY,CONFIRMED,3496,629.28,0,4125.28,PAID
BK01520,PS00794,FL0188,2026-06-11T03:01:00.000+05:30,BUSINESS,CONFIRMED,12557,2260.26,500,14317.26,PAID
BK01521,PS00801,FL0025,2026-05-01T17:16:00.000+05:30,BUSINESS,CONFIRMED,22002,3960.36,500,25462.36,PAID
BK01522,PS00265,FL0162,2026-05-29T12:14:00.000+05:30,BUSINESS,CONFIRMED,12573,2263.14,1500,13336.14,PAID
BK01523,PS00763,FL0036,2026-06-28T16:28:00.000+05:30,ECONOMY,CONFIRMED,3211,577.98,1500,2288.98,PAID
BK01524,PS00144,FL0150,2026-05-29T01:07:00.000+05:30,ECONOMY,CANCELLED,4427,796.86,1500,3723.86,PAID
BK01525,PS00043,FL0139,2026-06-28T12:04:00.000+05:30,ECONOMY,CONFIRMED,5664,1019.52,0,6683.52,PAID
BK01526,PS00984,FL0008,2026-08-17T07:56:00.000+05:30,ECONOMY,PENDING,6105,1098.9,2000,5203.9,PAID
BK01527,PS00643,FL0140,2026-06-15T23:49:00.000+05:30,ECONOMY,PENDING,4007,721.26,500,4228.26,PAID
BK01528,PS00436,FL0013,2026-06-05T01:09:00.000+05:30,ECONOMY,CONFIRMED,3497,629.46,1500,2626.46,PAID
BK01529,PS00381,FL0178,2026-04-18T07:36:00.000+05:30,ECONOMY,CONFIRMED,3251,585.18,500,3336.18,PAID
BK01530,PS00107,FL0090,2026-08-16T21:05:00.000+05:30,ECONOMY,CONFIRMED,3913,704.34,500,4117.34,PAID
BK01531,PS00939,FL0051,2026-08-09T00:24:00.000+05:30,ECONOMY,CONFIRMED,3644,655.92,1000,3299.92,PAID
BK01532,PS00393,FL0047,2026-08-07T02:11:00.000+05:30,PREMIUM ECONOMY,CONFIRMED,9033,1625.94,0,10658.94,PAID
BK01533,PS00154,FL0023,2026-06-15T20:11:00.000+05:30,PREMIUM ECONOMY,CONFIRMED,8136,1464.48,1500,8100.48,PAID
BK01534,PS00791,FL0117,2026-06-10T05:35:00.000+05:30,ECONOMY,CONFIRMED,5481,986.58,0,6467.58,PAID
BK01535,PS00379,FL0177,2026-08-01T07:12:00.000+05:30,ECONOMY,CONFIRMED,4288,771.84,2000,3059.84,PAID
BK01536,PS00316,FL0102,2026-06-25T16:29:00.000+05:30,ECONOMY,CONFIRMED,5679,1022.22,0,6701.22,PAID
BK01537,PS00159,FL0110,2026-07-06T10:52:00.000+05:30,ECONOMY,CONFIRMED,7334,1320.12,1000,7654.12,PAID
BK01538,PS00472,FL0116,2026-06-25T12:06:00.000+05:30,BUSINESS,CONFIRMED,22587,4065.66,1000,25652.66,PAID
BK01539,PS00550,FL0073,2026-04-22T20:34:00.000+05:30,ECONOMY,CONFIRMED,6944,1249.92,500,7693.92,PAID
BK01540,PS00968,FL0197,2026-08-02T20:31:00.000+05:30,PREMIUM ECONOMY,CONFIRMED,11239,2023.02,1000,12262.02,PENDING
BK01541,PS00478,FL0155,2026-05-05T06:11:00.000+05:30,BUSINESS,CONFIRMED,14614,2630.52,1000,16244.52,PAID
BK01542,PS00976,FL0144,2026-07-27T23:06:00.000+05:30,BUSINESS,CONFIRMED,18522,3333.96,500,21355.96,PAID
BK01543,PS00873,FL0035,2026-06-20T03:33:00.000+05:30,ECONOMY,CONFIRMED,7000,1260.0,2000,6260.0,PAID
BK01544,PS00401,FL0176,2026-08-11T02:41:00.000+05:30,ECONOMY,PENDING,6800,1224.0,500,7524.0,PENDING
BK01545,PS00798,FL0059,2026-04-19T04:58:00.000+05:30,ECONOMY,CONFIRMED,7648,1376.64,0,9024.64,PAID
BK01546,PS00990,FL0055,2026-06-05T04:48:00.000+05:30,ECONOMY,PENDING,4430,797.4,2000,3227.4,PAID
BK01547,PS00998,FL0145,2026-06-09T12:44:00.000+05:30,PREMIUM ECONOMY,CONFIRMED,11045,1988.1,1000,12033.1,PAID
BK01548,PS00631,FL0032,2026-06-01T00:14:00.000+05:30,PREMIUM ECONOMY,CONFIRMED,8279,1490.22,1500,8269.22,PAID
BK01549,PS00835,FL0071,2026-05-24T13:39:00.000+05:30,ECONOMY,CONFIRMED,7217,1299.06,1000,7516.06,PAID
BK01550,PS00097,FL0142,2026-06-20T17:53:00.000+05:30,BUSINESS,CONFIRMED,20005,3600.9,1500,22105.9,PAID
BK01551,PS00411,FL0049,2026-07-12T18:21:00.000+05:30,ECONOMY,CONFIRMED,7607,1369.26,1000,7976.26,PAID
BK01552,PS00203,FL0091,2026-06-13T21:07:00.000+05:30,ECONOMY,CONFIRMED,7135,1284.3,1000,7419.3,PAID
